0.4,0.19,54,4037,2
0.5,0.19,70,4120,4
0.6,0.19,77,4198,2
0.7,0.19,75,4097,4
0.8,0.19,60,4167,3
0.9,0.19,67,4306,5
1.0,0.19,67,4156,4
0.1,0.2,69,4140,3
0.2,0.2,81,4094,3
0.3,0.2,77,4216,1
0.4,0.2,75,4205,1
0.5,0.2,86,4110,2
0.6,0.2,72,4210,2
0.7,0.2,84,4296,4
0.8,0.2,59,4138,2
0.9,0.2,66,4240,3
1.0,0.2,84,4359,4
