0.1,0.14,306,1244,723
0.2,0.14,286,1361,742
0.3,0.14,297,1250,737
0.4,0.14,295,1276,772
0.5,0.14,293,1315,770
0.6,0.14,273,1317,763
0.7,0.14,312,1300,759
0.8,0.14,287,1386,762
0.9,0.14,291,1359,771
1.0,0.14,285,1262,704
0.1,0.15,299,1752,1055
0.2,0.15,300,1703,1035
0.3,0.15,293,1795,1018
0.4,0.15,308,1850,1038
0.5,0.15,296,1575,1057
0.6,0.15,274,1785,1041
0.7,0.15,304,1536,1018
0.8,0.15,279,1814,1067
0.9,0.15,317,1796,1064
1.0,0.15,317,1681,984
0.1,0.16,295,1780,1104
0.2,0.16,288,1727,1026
0.3,0.16,291,1788,1008
0.4,0.16,308,1603,1054
0.5,0.16,288,1736,1074
0.6,0.16,302,1850,1086
0.7,0.16,305,1762,1013
0.8,0.16,302,1745,1094
0.9,0.16,292,1763,1024
1.0,0.16,317,1797,1034
0.1,0.17,293,1921,1250
0.2,0.17,261,1999,1268
0.3,0.17,298,1935,1280
0.4,0.17,285,1941,1232
0.5,0.17,304,1973,1331
0.6,0.17,311,1976,1263
0.7,0.17,285,2152,1299
0.8,0.17,288,2042,1369
0.9,0.17,306,1944,1251
1.0,0.17,288,1999,1310
0.1,0.18,297,2014,1311
0.2,0.18,307,2003,1225
0.3,0.18,282,1846,1316
0.4,0.18,309,1915,1260
0.5,0.18,298,1925,1281
0.6,0.18,289,1953,1247
0.7,0.18,286,1840,1293
0.8,0.18,292,1777,1309
0.9,0.18,280,2003,1362
1.0,0.18,281,2064,1352
0.1,0.19,304,2023,1324
0.2,0.19,296,1915,1352
0.3,0.19,304,1967,1310
0.4,0.19,283,2030,1300
0.5,0.19,278,2008,1340
0.6,0.19,299,2002,1328
0.7,0.19,299,2015,1373
0.8,0.19,289,2115,1370
0.9,0.19,298,1871,1197
1.0,0.19,291,2001,1316
0.1,0.2,288,2171,1523
0.2,0.2,283,2164,1480
0.3,0.2,291,2141,1411
0.4,0.2,295,2096,1441
0.5,0.2,295,1874,1430
0.6,0.2,303,2088,1396
0.7,0.2,297,2150,1493
0.8,0.2,271,2109,1414
0.9,0.2,278,2107,1485
1.0,0.2,269,2063,1449
